Gen 20: [(-0.533554,-0.845766), (0.212441,-0.977174), (0.999991,-0.004152), (0.814820,0.579714), (-0.818588,0.574382), (-0.210829,-0.977523), (0.645486,-0.763772), (-0.875239,-0.483690), (0.563139,0.826362), (-0.289279,0.957245)]
Gen 21: [(-0.533554,-0.845766), (0.212441,-0.977174), (0.999991,-0.004152), (0.814820,0.579714), (-0.778297,0.627897), (-0.210829,-0.977523), (-0.939235,-0.343276), (0.008442,0.999964), (0.563139,0.826362), (-0.998131,0.061105)]
Gen 22: [(-0.533554,-0.845766), (0.212441,-0.977174), (0.171817,0.985129), (0.814820,0.579714), (-0.778297,0.627897), (-0.210829,-0.977523), (0.645486,-0.763772), (-0.875239,-0.483690), (0.563139,0.826362), (-0.289279,0.957245)]
Gen 23: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.814820,0.579714), (-0.818588,0.574382), (0.999586,-0.028756), (0.478472,-0.878103), (-0.279218,0.960228), (0.898078,-0.439835), (-0.998131,0.061105)]
Gen 24: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.814820,0.579714), (-0.818588,0.574382), (0.999586,-0.028756), (0.478472,-0.878103), (-0.279218,0.960228), (0.898078,-0.439835), (-0.998131,0.061105)]
Gen 25: [(-0.533554,-0.845766), (0.212441,-0.977174), (0.999991,-0.004152), (0.814820,0.579714), (-0.778297,0.627897), (-0.210829,-0.977523), (-0.939235,-0.343276), (-0.279218,0.960228), (0.563139,0.826362), (-0.998131,0.061105)]
Gen 26: [(-0.533554,-0.845766), (0.212441,-0.977174), (0.171817,0.985129), (0.814820,0.579714), (-0.778297,0.627897), (-0.210829,-0.977523), (-0.939235,-0.343276), (-0.279218,0.960228), (0.563139,0.826362), (-0.998131,0.061105)]
Gen 27: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.171817,0.985129), (0.965326,-0.261047), (-0.778297,0.627897), (0.281436,-0.959580), (0.645486,-0.763772), (-0.279218,0.960228), (0.563139,0.826362), (-0.998131,0.061105)]
Gen 28: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 29: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 30: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.722634,0.691231), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 31: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 32: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 33: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 34: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.722634,0.691231), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 35: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 36: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 37: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.722634,0.691231), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 38: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 39: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 40: [(-0.131092,-0.991370), (-0.762652,-0.646809), (0.449020,0.893522), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (0.645486,-0.763772), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 41: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 42: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 43: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.449020,0.893522), (0.965326,-0.261047), (-0.778297,0.627897), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 44: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 45: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 46: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.449020,0.893522), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 47: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.449020,0.893522), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 48: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.630494,0.776194), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 49: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 50: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.630494,0.776194), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 51: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.449020,0.893522), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.293621,-0.955922), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 52: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 53: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 54: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.778297,0.627897), (0.950632,0.310322), (-0.887945,-0.459949), (0.089733,0.995966), (0.586411,-0.810013), (-0.998131,0.061105)]
Gen 55: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 56: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.778297,0.627897), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 57: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.909583,-0.415522), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 58: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 59: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 60: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.630494,0.776194), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 61: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 62: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 63: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.630494,0.776194), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 64: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.089733,0.995966), (0.586411,-0.810013), (-0.999999,-0.001648)]
Gen 65: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 66: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.705242,0.708967), (0.950632,0.310322), (-0.887945,-0.459949), (0.304068,-0.952650), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 67: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 68: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 69: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.553938,0.832558), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 70: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.778297,0.627897), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 71: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 72: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 73: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 74: [(-0.131092,-0.991370), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 75: [(-0.131092,-0.991370), (-0.474235,0.880398), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 76: [(-0.131092,-0.991370), (-0.474235,0.880398), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 77: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 78: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 79: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.778297,0.627897), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.999999,-0.001648)]
Gen 80: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.999999,-0.001648)]
Gen 81: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 82: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 83: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 84: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 85: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 86: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 87: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.751336,0.659920), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 88: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 89: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 90: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 91: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 92: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 93: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 94: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 95: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 96: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 97: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 98: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 99: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 100: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 101: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.751336,0.659920), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 102: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 103: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.000040,1.000000), (-0.998131,0.061105)]
Gen 104: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 105: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 106: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.818588,0.574382), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
Gen 107: [(0.154087,-0.988057), (-0.534242,-0.845331), (0.602771,0.797914), (0.965326,-0.261047), (-0.751336,0.659920), (0.950632,0.310322), (-0.887945,-0.459949), (0.633577,-0.773680), (0.047370,0.998877), (-0.998131,0.061105)]
